record_id,timestamp,O,T,L,S,C,M
5822,2017-12-25T13:39:45,0,1,1,2,0,0
5823,2017-12-25T13:40:16,0,1,1,1,0,0
5824,2017-12-25T13:40:46,0,1,1,1,0,0
5825,2017-12-25T13:41:17,0,1,1,2,0,0
5826,2017-12-25T13:41:48,0,1,1,1,0,0
5827,2017-12-25T13:42:18,0,1,1,2,0,0
5828,2017-12-25T13:42:49,0,1,1,2,0,0
5829,2017-12-25T13:43:19,0,1,1,2,0,0
5830,2017-12-25T13:43:50,0,1,1,1,0,0
5831,2017-12-25T13:44:21,0,1,1,1,0,0
5832,2017-12-25T13:44:51,0,1,1,1,0,0
5833,2017-12-25T13:45:22,0,1,1,2,0,0
5834,2017-12-25T13:45:53,0,1,1,1,0,0
5835,2017-12-25T13:46:23,0,1,1,2,0,0
5836,2017-12-25T13:46:54,0,1,1,2,0,0
5837,2017-12-25T13:47:25,0,1,1,2,0,0
5838,2017-12-25T13:47:55,0,1,1,1,0,0
5839,2017-12-25T13:48:26,0,1,1,1,0,0
5840,2017-12-25T13:48:56,0,1,1,2,0,0
5841,2017-12-25T13:49:27,0,1,1,1,0,0
5842,2017-12-25T13:49:58,0,1,1,1,0,0
5843,2017-12-25T13:50:28,0,1,1,1,0,0
5844,2017-12-25T13:50:59,0,1,1,1,0,0
5845,2017-12-25T13:51:30,0,1,1,1,0,0
5846,2017-12-25T13:52:00,0,1,1,1,0,0
5847,2017-12-25T13:52:31,0,1,1,2,0,0
5848,2017-12-25T13:53:01,0,1,1,2,0,0
5849,2017-12-25T13:53:32,0,1,1,2,0,0
5850,2017-12-25T13:54:03,0,1,1,2,0,0
5851,2017-12-25T13:54:33,0,1,1,1,0,0
5852,2017-12-25T13:55:04,0,1,1,1,0,0
5853,2017-12-25T13:55:35,0,1,1,2,0,0
5854,2017-12-25T13:56:05,0,1,1,1,0,0
5855,2017-12-25T13:56:36,0,1,1,2,0,0
5856,2017-12-25T13:57:07,0,1,1,2,0,0
5857,2017-12-25T13:57:37,0,1,1,2,0,0
5858,2017-12-25T13:58:08,0,1,1,1,0,0
5859,2017-12-25T13:58:38,0,1,1,1,0,0
5860,2017-12-25T13:59:09,0,1,1,2,0,0
5861,2017-12-25T13:59:40,0,1,1,1,0,0
5862,2017-12-25T14:00:10,0,1,1,2,0,0
5863,2017-12-25T14:00:41,0,1,1,1,0,0
5864,2017-12-25T14:01:12,0,1,1,2,0,0
5865,2017-12-25T14:01:42,0,1,1,2,0,0
5866,2017-12-25T14:02:13,0,1,1,2,0,0
5867,2017-12-25T14:02:44,0,1,1,2,0,0
5868,2017-12-25T14:03:14,0,1,1,1,0,0
5869,2017-12-25T14:03:45,0,1,1,1,0,0
5870,2017-12-25T14:04:15,0,1,1,2,0,0
5871,2017-12-25T14:04:46,0,1,1,2,0,0
5872,2017-12-25T14:05:17,0,1,1,1,0,0
5873,2017-12-25T14:05:47,0,1,1,2,0,0
5874,2017-12-25T14:06:18,0,1,1,1,0,0
5875,2017-12-25T14:06:49,0,1,1,2,0,0
5876,2017-12-25T14:07:19,0,1,1,2,0,0
5877,2017-12-25T14:07:50,0,1,1,1,0,0
5878,2017-12-25T14:08:21,0,1,1,2,0,0
5879,2017-12-25T14:08:51,0,1,1,2,0,0
5880,2017-12-25T14:09:22,0,1,1,2,0,0
5881,2017-12-25T14:09:52,0,1,1,1,0,0
5882,2017-12-25T14:10:23,0,1,1,1,0,0
5883,2017-12-25T14:10:54,0,1,1,2,0,0
5884,2017-12-25T14:11:24,0,1,1,1,0,0
5885,2017-12-25T14:11:55,0,1,1,1,0,0
5886,2017-12-25T14:12:26,0,1,1,2,0,0
5887,2017-12-25T14:12:56,0,1,1,2,0,0
5888,2017-12-25T14:13:27,0,1,1,2,0,0
5889,2017-12-25T14:13:58,0,1,1,2,0,0
5890,2017-12-25T14:14:28,0,1,1,2,0,0
5891,2017-12-25T14:14:59,0,1,1,2,0,0
5892,2017-12-25T14:15:29,0,1,1,2,0,0
5893,2017-12-25T14:16:00,0,1,1,2,0,0
5894,2017-12-25T14:16:31,0,1,1,1,0,0
5895,2017-12-25T14:17:01,0,1,1,1,0,0
5896,2017-12-25T14:17:32,0,1,1,2,0,0
5897,2017-12-25T14:18:03,0,1,1,2,0,0
5898,2017-12-25T14:18:33,0,1,1,2,0,0
5899,2017-12-25T14:19:04,0,1,1,2,0,0
5900,2017-12-25T14:19:35,0,1,1,2,0,0
5901,2017-12-25T14:20:05,0,1,1,2,0,0
5902,2017-12-25T14:20:36,0,1,1,2,0,0
5903,2017-12-25T14:21:06,0,1,1,1,0,0
5904,2017-12-25T14:21:37,0,1,1,2,0,0
5905,2017-12-25T14:22:08,0,1,1,2,0,0
5906,2017-12-25T14:22:38,0,1,1,2,0,0
5907,2017-12-25T14:23:09,0,1,1,1,0,0
5908,2017-12-25T14:23:40,0,1,1,2,0,0
5909,2017-12-25T14:24:10,0,1,1,1,0,0
5910,2017-12-25T14:24:41,0,1,1,2,0,0
5911,2017-12-25T14:25:12,0,1,1,2,0,0
5912,2017-12-25T14:25:42,0,1,1,1,0,0
5913,2017-12-25T14:26:13,0,2,1,2,0,0
5914,2017-12-25T14:26:43,0,1,1,2,0,0
5915,2017-12-25T14:27:14,0,1,1,2,0,0
5916,2017-12-25T14:27:45,0,1,1,2,0,0
5917,2017-12-25T14:28:46,0,1,1,1,0,0
5918,2017-12-25T14:29:17,0,2,1,2,0,0
5919,2017-12-25T14:29:47,0,1,1,2,0,0
5920,2017-12-25T14:30:18,0,1,1,2,0,0
5921,2017-12-25T14:30:49,0,1,1,2,0,0
5922,2017-12-25T14:31:19,0,1,1,2,0,0
5923,2017-12-25T14:31:50,0,1,1,1,0,0
5924,2017-12-25T14:32:20,0,1,1,1,0,0
5925,2017-12-25T14:32:51,0,1,1,1,0,0
5926,2017-12-25T14:33:22,0,1,1,1,0,0
5927,2017-12-25T14:33:52,0,1,1,2,0,0
5928,2017-12-25T14:34:23,0,1,1,2,0,0
5929,2017-12-25T14:34:54,0,1,1,2,0,0
5930,2017-12-25T14:35:24,0,1,1,2,0,0
5931,2017-12-25T14:35:55,0,2,1,1,0,0
5932,2017-12-25T14:36:25,0,2,1,2,0,0
5933,2017-12-25T14:37:27,0,2,1,2,0,1
5934,2017-12-25T14:37:57,0,1,1,1,0,0
5935,2017-12-25T14:38:28,0,1,1,2,0,0
5936,2017-12-25T14:38:59,0,1,1,1,0,0
5937,2017-12-25T14:39:29,0,1,1,2,0,0
5938,2017-12-25T14:40:00,0,1,1,2,0,0
5939,2017-12-25T14:40:31,0,1,1,2,0,0
5940,2017-12-25T14:41:01,0,1,1,2,0,0
5941,2017-12-25T14:41:32,0,1,1,2,0,0
5942,2017-12-25T14:42:02,0,2,1,2,0,0
5943,2017-12-25T14:42:33,0,1,1,2,0,0
5944,2017-12-25T14:43:04,0,2,1,2,0,0
5945,2017-12-25T14:43:34,0,1,1,2,0,0
5946,2017-12-25T14:44:05,0,1,1,2,0,0
5947,2017-12-25T14:44:36,0,1,1,2,0,0
5948,2017-12-25T14:45:06,0,2,1,1,0,0
5949,2017-12-25T14:45:37,0,2,1,2,0,0
5950,2017-12-25T14:46:08,0,1,1,2,0,0
5951,2017-12-25T14:46:38,0,1,1,2,0,0
5952,2017-12-25T14:47:09,0,1,1,2,0,0
5953,2017-12-25T14:47:39,0,2,1,1,0,0
5954,2017-12-25T14:48:10,0,2,1,1,0,0
5955,2017-12-25T14:48:41,0,1,1,1,0,0
5956,2017-12-25T14:49:11,0,2,1,2,0,0
5957,2017-12-25T14:49:42,0,1,1,2,0,0
5958,2017-12-25T14:50:13,0,1,1,1,0,0
5959,2017-12-25T14:50:43,0,1,1,1,0,0
5960,2017-12-25T14:51:14,0,2,1,1,0,0
5961,2017-12-25T14:51:45,0,2,1,1,0,0
5962,2017-12-25T14:52:15,0,2,1,2,0,0
5963,2017-12-25T14:52:46,0,2,1,2,0,0
5964,2017-12-25T14:53:16,0,2,1,2,0,0
5965,2017-12-25T14:53:47,0,2,1,2,0,0
5966,2017-12-25T14:54:18,0,1,1,1,0,0
5967,2017-12-25T14:54:48,0,2,1,2,0,0
5968,2017-12-25T14:55:19,0,2,1,2,0,0
5969,2017-12-25T14:55:50,0,2,1,2,0,0
5970,2017-12-25T14:56:20,0,1,1,2,0,0
5971,2017-12-25T14:56:51,0,2,1,2,0,0
5972,2017-12-25T14:57:22,0,1,1,2,0,0
5973,2017-12-25T14:57:52,0,1,1,1,0,0
5974,2017-12-25T14:58:23,0,2,1,1,0,0
5975,2017-12-25T14:58:53,0,2,1,2,0,0
5976,2017-12-25T14:59:24,0,1,1,2,0,0
5977,2017-12-25T14:59:55,0,2,1,1,0,0
5978,2017-12-25T15:00:25,0,2,1,2,0,0
5979,2017-12-25T15:00:56,0,2,1,2,0,0
5980,2017-12-25T15:01:27,0,2,1,2,0,0
5981,2017-12-25T15:01:57,0,2,1,2,0,0
5982,2017-12-25T15:02:28,0,2,1,2,0,0
5983,2017-12-25T15:03:29,0,2,1,2,0,0
5984,2017-12-25T15:04:00,0,2,1,2,0,0
5985,2017-12-25T15:04:30,0,2,1,2,0,0
5986,2017-12-25T15:05:01,0,2,1,1,0,0
5987,2017-12-25T15:05:32,0,1,1,1,0,0
5988,2017-12-25T15:06:02,0,2,1,2,0,0
5989,2017-12-25T15:06:33,0,2,1,2,0,0
5990,2017-12-25T15:07:04,0,2,1,1,0,0
5991,2017-12-25T15:07:34,0,1,1,2,0,0
5992,2017-12-25T15:08:05,0,2,1,1,0,0
5993,2017-12-25T15:08:35,0,2,1,2,0,0
5994,2017-12-25T15:09:06,0,2,1,2,0,0
5995,2017-12-25T15:09:37,0,2,1,2,0,0
5996,2017-12-25T15:10:07,0,2,1,2,0,0
5997,2017-12-25T15:10:38,0,2,1,2,0,0
5998,2017-12-25T15:11:09,0,2,1,2,0,0
5999,2017-12-25T15:11:39,0,2,1,2,0,0
6000,2017-12-25T15:12:10,0,2,1,2,0,0
6001,2017-12-25T15:12:41,0,2,1,1,0,0
6002,2017-12-25T15:13:11,0,2,1,2,0,0
6003,2017-12-25T15:13:42,0,2,1,1,0,0
6004,2017-12-25T15:14:12,0,2,1,2,0,0
6005,2017-12-25T15:14:43,0,2,1,2,0,0
6006,2017-12-25T15:15:14,0,2,1,1,0,0
6007,2017-12-25T15:15:44,0,2,1,2,0,0
6008,2017-12-25T15:16:15,0,2,1,2,0,0
6009,2017-12-25T15:16:46,0,2,1,2,0,0
6010,2017-12-25T15:17:16,0,2,1,2,0,0
6011,2017-12-25T15:17:47,0,2,1,2,0,0
6012,2017-12-25T15:18:18,0,2,1,2,0,0
6013,2017-12-25T15:18:48,0,2,1,2,0,0
6014,2017-12-25T15:19:19,0,2,1,2,0,0
6015,2017-12-25T15:19:49,0,2,1,2,0,0
6016,2017-12-25T15:20:20,0,2,1,2,0,0
6017,2017-12-25T15:20:51,0,2,1,2,0,0
6018,2017-12-25T15:21:21,0,2,1,2,0,0
6019,2017-12-25T15:21:52,0,2,0,2,0,0
6020,2017-12-25T15:22:23,0,2,0,2,0,0
6021,2017-12-25T15:23:24,0,2,0,2,0,0
6022,2017-12-25T15:23:55,0,2,0,2,0,0
6023,2017-12-25T15:24:25,0,2,0,2,0,0
6024,2017-12-25T15:24:56,0,2,0,2,0,0
6025,2017-12-25T15:25:26,0,2,0,2,0,0
6026,2017-12-25T15:25:57,0,1,0,2,0,0
6027,2017-12-25T15:26:28,0,2,0,2,0,0
6028,2017-12-25T15:26:58,0,2,0,2,0,0
6029,2017-12-25T15:27:29,0,2,0,2,0,0
6030,2017-12-25T15:28:00,0,2,0,1,0,0
6031,2017-12-25T15:28:30,0,2,0,2,0,0
6032,2017-12-25T15:29:01,0,2,0,2,0,0
6033,2017-12-25T15:29:32,0,2,0,2,0,0
6034,2017-12-25T15:30:02,0,2,0,2,0,0
6035,2017-12-25T15:30:33,0,1,0,2,0,0
6036,2017-12-25T15:31:03,0,1,0,2,0,0
6037,2017-12-25T15:31:34,0,2,0,2,0,0
6038,2017-12-25T15:32:05,0,2,0,2,0,0
6039,2017-12-25T15:32:35,0,2,0,2,0,0
6040,2017-12-25T15:33:06,0,2,0,2,0,0
6041,2017-12-25T15:33:37,0,2,0,2,0,0
6042,2017-12-25T15:34:07,0,2,0,1,0,0
6043,2017-12-25T15:34:38,0,2,0,2,0,0
6044,2017-12-25T15:35:09,0,2,0,2,0,0
6045,2017-12-25T15:35:39,0,2,0,2,0,0
6046,2017-12-25T15:36:10,0,2,0,2,0,0
6047,2017-12-25T15:36:40,0,2,0,1,0,0
6048,2017-12-25T15:37:11,0,2,0,2,0,0
6049,2017-12-25T15:37:42,0,2,0,2,0,0
6050,2017-12-25T15:38:12,0,2,0,2,0,0
6051,2017-12-25T15:38:43,0,1,0,2,0,0
6052,2017-12-25T15:39:14,0,2,0,2,0,0
6053,2017-12-25T15:39:44,0,1,0,2,0,0
6054,2017-12-25T15:40:15,0,2,0,2,0,0
6055,2017-12-25T15:40:45,0,2,0,2,0,0
6056,2017-12-25T15:41:16,0,2,0,1,0,0
6057,2017-12-25T15:41:47,0,2,0,1,0,0
6058,2017-12-25T15:42:17,0,2,0,1,0,0
6059,2017-12-25T15:42:48,0,2,0,2,0,0
6060,2017-12-25T15:43:19,0,1,0,2,0,0
6061,2017-12-25T15:43:49,0,2,0,2,0,0
6062,2017-12-25T15:44:20,0,2,0,2,0,0
6063,2017-12-25T15:44:51,0,2,0,2,0,0
6064,2017-12-25T15:45:21,0,2,0,2,0,0
6065,2017-12-25T15:45:52,0,2,0,1,0,0
6066,2017-12-25T15:46:22,0,2,0,1,0,0
6067,2017-12-25T15:46:53,0,2,0,1,0,0
6068,2017-12-25T15:47:24,0,2,0,1,0,0
6069,2017-12-25T15:47:54,0,2,0,2,0,0
6070,2017-12-25T15:48:25,0,2,0,2,0,0
6071,2017-12-25T15:48:56,0,2,0,1,0,0
6072,2017-12-25T15:49:26,0,2,0,2,0,0
6073,2017-12-25T15:49:57,0,2,0,2,0,0
6074,2017-12-25T15:50:28,0,2,0,2,0,0
6075,2017-12-25T15:50:58,0,2,0,2,0,0
6076,2017-12-25T15:51:29,0,2,0,2,0,0
6077,2017-12-25T15:51:59,0,2,0,2,0,0
6078,2017-12-25T15:52:30,0,2,0,2,0,0
6079,2017-12-25T15:53:01,0,2,0,1,0,0
6080,2017-12-25T15:53:31,0,2,0,2,0,1
6081,2017-12-25T15:54:02,0,2,0,2,0,0
6082,2017-12-25T15:54:33,0,2,0,1,0,0
6083,2017-12-25T15:55:03,0,2,0,1,0,0
6084,2017-12-25T15:55:34,0,2,0,1,0,0
6085,2017-12-25T15:56:05,0,2,0,2,0,0
6086,2017-12-25T15:56:35,0,2,0,2,0,0
6087,2017-12-25T15:57:06,0,2,0,2,0,0
6088,2017-12-25T15:57:36,0,2,0,2,0,0
6089,2017-12-25T15:58:07,0,2,0,2,0,0
6090,2017-12-25T15:58:38,0,2,0,2,0,0
6091,2017-12-25T15:59:08,0,2,0,2,0,0
6092,2017-12-25T15:59:39,0,2,0,1,0,0
6093,2017-12-25T16:00:10,0,2,0,2,0,0
6094,2017-12-25T16:00:40,0,2,0,2,0,0
6095,2017-12-25T16:01:11,0,2,0,2,0,0
6096,2017-12-25T16:01:42,0,2,0,2,0,0
6097,2017-12-25T16:02:12,0,2,0,1,0,0
6098,2017-12-25T16:02:43,0,2,0,1,0,0
6099,2017-12-25T16:03:13,0,2,0,2,0,0
6100,2017-12-25T16:03:44,0,2,0,2,0,0
6101,2017-12-25T16:04:15,0,2,0,1,0,0
6102,2017-12-25T16:04:45,0,2,0,2,0,0
6103,2017-12-25T16:05:16,0,2,0,2,0,0
6104,2017-12-25T16:05:47,0,2,0,1,0,0
6105,2017-12-25T16:06:17,0,2,0,2,0,0
6106,2017-12-25T16:06:48,0,2,0,2,0,0
6107,2017-12-25T16:07:19,0,2,0,1,0,0
6108,2017-12-25T16:07:49,0,2,0,2,0,0
6109,2017-12-25T16:08:20,0,2,0,2,0,0
6110,2017-12-25T16:08:50,0,2,0,1,0,0
6111,2017-12-25T16:09:21,0,2,0,2,0,0
6112,2017-12-25T16:09:52,0,2,0,2,0,0
6113,2017-12-25T16:10:22,0,2,0,2,0,0
6114,2017-12-25T16:10:53,0,2,0,2,0,0
6115,2017-12-25T16:11:24,0,2,0,2,0,0
6116,2017-12-25T16:11:54,0,2,0,2,0,0
6117,2017-12-25T16:12:25,0,2,0,2,0,0
6118,2017-12-25T16:12:56,0,2,0,1,0,0
6119,2017-12-25T16:13:26,0,2,0,1,0,0
6120,2017-12-25T16:13:57,0,2,0,1,0,0
6121,2017-12-25T16:14:27,0,2,0,1,0,0
6122,2017-12-25T16:14:58,0,2,0,2,0,0
6123,2017-12-25T16:15:29,0,2,0,2,0,0
6124,2017-12-25T16:15:59,0,2,0,2,0,0
6125,2017-12-25T16:16:30,0,2,0,1,0,0
6126,2017-12-25T16:17:01,0,2,0,1,0,0
6127,2017-12-25T16:17:31,0,1,0,1,0,0
6128,2017-12-25T16:18:02,0,1,0,2,0,0
6129,2017-12-25T16:18:32,0,2,0,1,0,0
6130,2017-12-25T16:19:03,0,2,0,2,0,0
6131,2017-12-25T16:19:34,0,2,0,1,0,0
6132,2017-12-25T16:20:35,0,2,0,2,0,0
6133,2017-12-25T16:21:06,0,2,0,1,0,0
6134,2017-12-25T16:21:36,0,2,0,2,0,0
6135,2017-12-25T16:22:07,0,1,0,2,0,0
6136,2017-12-25T16:22:38,0,2,0,2,0,0
6137,2017-12-25T16:23:08,0,2,0,1,0,0
6138,2017-12-25T16:23:39,0,2,0,2,0,0
6139,2017-12-25T16:24:09,0,1,0,2,0,0
6140,2017-12-25T16:24:40,0,2,0,2,0,0
6141,2017-12-25T16:25:11,0,2,0,1,0,0
6142,2017-12-25T16:25:41,0,1,0,2,0,0
6143,2017-12-25T16:26:12,0,1,0,2,0,0
6144,2017-12-25T16:26:43,0,2,0,1,0,0
6145,2017-12-25T16:27:13,0,2,0,1,0,0
6146,2017-12-25T16:27:44,0,2,0,2,0,0
6147,2017-12-25T16:28:15,0,2,0,2,0,0
6148,2017-12-25T16:28:45,0,2,0,1,0,0
6149,2017-12-25T16:29:16,0,2,0,1,0,0
6150,2017-12-25T16:29:46,0,2,0,2,0,0
6151,2017-12-25T16:30:17,0,2,0,2,0,0
6152,2017-12-25T16:30:48,0,2,0,2,0,0
6153,2017-12-25T16:31:18,0,2,0,1,0,0
6154,2017-12-25T16:31:49,0,2,0,1,0,0
6155,2017-12-25T16:32:20,0,2,0,1,0,0
6156,2017-12-25T16:32:50,0,2,0,1,0,0
6157,2017-12-25T16:33:21,0,2,0,1,0,0
6158,2017-12-25T16:33:52,0,2,0,2,0,0
6159,2017-12-25T16:34:22,0,2,0,1,0,0
6160,2017-12-25T16:34:53,0,2,0,1,0,0
6161,2017-12-25T16:35:23,0,2,0,1,0,0
6162,2017-12-25T16:35:54,0,2,0,2,0,0
6163,2017-12-25T16:36:25,0,2,0,2,0,0
6164,2017-12-25T16:36:55,0,2,0,2,0,0
6165,2017-12-25T16:37:26,0,2,0,2,0,0
6166,2017-12-25T16:37:57,0,2,0,2,0,0
6167,2017-12-25T16:38:27,0,2,0,2,0,0
6168,2017-12-25T16:38:58,0,2,0,2,0,0
6169,2017-12-25T16:39:29,0,2,0,2,0,0
6170,2017-12-25T16:39:59,0,2,0,2,0,0
6171,2017-12-25T16:40:30,0,2,0,2,0,0
6172,2017-12-25T16:41:00,0,2,0,2,0,0
6173,2017-12-25T16:41:31,0,2,0,2,0,0
6174,2017-12-25T16:42:02,0,2,0,2,0,0
6175,2017-12-25T16:42:32,0,2,0,2,0,0
6176,2017-12-25T16:43:03,0,2,0,1,0,0
6177,2017-12-25T16:43:34,0,2,0,2,0,0
6178,2017-12-25T16:44:04,0,2,0,1,0,0
6179,2017-12-25T16:44:35,0,2,0,2,0,0
6180,2017-12-25T16:45:06,0,2,0,1,0,0
6181,2017-12-25T16:45:36,0,2,0,2,0,0
6182,2017-12-25T16:46:07,0,2,0,1,0,0
6183,2017-12-25T16:46:37,0,2,0,2,0,0
6184,2017-12-25T16:47:08,0,2,0,2,0,0
6185,2017-12-25T16:47:39,0,2,0,1,0,0
6186,2017-12-25T16:48:09,0,2,0,2,0,0
6187,2017-12-25T16:48:40,0,2,0,2,0,0
6188,2017-12-25T16:49:11,0,2,0,1,0,0
6189,2017-12-25T16:49:41,0,2,0,2,0,0
6190,2017-12-25T16:50:12,0,2,0,1,0,0
6191,2017-12-25T16:50:43,0,2,0,2,0,0
6192,2017-12-25T16:51:13,0,2,0,2,0,0
6193,2017-12-25T16:51:44,0,2,0,2,0,0
6194,2017-12-25T16:52:14,0,1,0,2,0,0
6195,2017-12-25T16:52:45,0,1,0,1,0,0
6196,2017-12-25T16:53:16,0,1,0,2,0,0
6197,2017-12-25T16:53:46,0,2,0,2,0,0
6198,2017-12-25T16:54:17,0,2,0,1,0,0
6199,2017-12-25T16:54:48,0,2,0,1,0,0
6200,2017-12-25T16:55:18,0,2,0,2,0,0
6201,2017-12-25T16:55:49,0,2,0,1,0,0
6202,2017-12-25T16:56:19,0,1,0,2,0,0
6203,2017-12-25T16:56:50,0,1,0,2,0,0
6204,2017-12-25T16:57:21,0,1,0,2,0,0
6205,2017-12-25T16:57:51,0,1,0,1,0,0
6206,2017-12-25T16:58:22,0,2,0,1,0,0
6207,2017-12-25T16:58:53,0,1,0,2,0,0
6208,2017-12-25T16:59:23,0,2,0,2,0,0
6209,2017-12-25T16:59:54,0,2,0,2,0,0
6210,2017-12-25T17:00:25,0,2,0,1,0,0
6211,2017-12-25T17:00:55,0,2,0,2,0,0
6212,2017-12-25T17:01:26,0,2,0,2,0,0
6213,2017-12-25T17:01:56,0,2,0,2,0,0
6214,2017-12-25T17:02:27,0,2,0,1,0,0
6215,2017-12-25T17:02:58,0,2,0,1,0,0
6216,2017-12-25T17:03:28,0,2,0,2,0,0
6217,2017-12-25T17:03:59,0,2,0,2,0,0
6218,2017-12-25T17:04:30,0,2,0,2,0,0
6219,2017-12-25T17:05:00,0,2,0,2,0,0
6220,2017-12-25T17:05:31,0,2,0,1,0,0
6221,2017-12-25T17:06:02,0,1,0,2,0,0
6222,2017-12-25T17:06:32,0,1,0,2,0,0
6223,2017-12-25T17:07:03,0,2,0,1,0,0
6224,2017-12-25T17:07:33,0,1,0,1,0,0
6225,2017-12-25T17:08:04,0,1,0,2,0,0
6226,2017-12-25T17:08:35,0,1,0,2,0,0
6227,2017-12-25T17:09:05,0,1,0,1,0,0
6228,2017-12-25T17:09:36,0,1,0,2,0,0
6229,2017-12-25T17:10:07,0,1,0,2,0,0
6230,2017-12-25T17:10:37,0,1,0,2,0,0
6231,2017-12-25T17:11:08,0,1,0,2,0,0
6232,2017-12-25T17:11:39,0,1,0,2,0,0
6233,2017-12-25T17:12:09,0,1,0,2,0,0
6234,2017-12-25T17:12:40,0,1,0,1,0,0
6235,2017-12-25T17:13:10,0,1,0,2,0,0
6236,2017-12-25T17:13:41,0,1,0,1,0,0
6237,2017-12-25T17:14:12,0,1,0,2,0,0
6238,2017-12-25T17:14:42,0,1,0,1,0,0
6239,2017-12-25T17:15:13,0,1,0,2,0,0
6240,2017-12-25T17:15:44,0,1,0,2,0,0
6241,2017-12-25T17:16:45,0,1,0,2,0,0
6242,2017-12-25T17:17:16,0,1,0,2,0,0
6243,2017-12-25T17:17:46,0,1,0,2,0,0
6244,2017-12-25T17:18:17,0,1,0,1,0,0
6245,2017-12-25T17:18:47,0,1,0,1,0,0
6246,2017-12-25T17:19:18,0,1,0,2,0,0
6247,2017-12-25T17:19:49,0,1,0,2,0,0
6248,2017-12-25T17:20:19,0,1,0,2,0,0
6249,2017-12-25T17:20:50,0,1,0,2,0,0
6250,2017-12-25T17:21:21,0,1,0,2,0,0
6251,2017-12-25T17:21:51,0,1,0,2,0,0
6252,2017-12-25T17:22:22,0,1,0,2,0,0
6253,2017-12-25T17:22:53,0,1,0,2,0,0
6254,2017-12-25T17:23:23,0,1,0,1,0,0
6255,2017-12-25T17:23:54,0,1,0,2,0,0
6256,2017-12-25T17:24:24,0,1,0,2,0,0
6257,2017-12-25T17:24:55,0,1,0,1,0,0
6258,2017-12-25T17:25:26,0,1,0,1,0,0
6259,2017-12-25T17:25:56,0,1,0,2,0,0
6260,2017-12-25T17:26:27,0,1,0,1,0,0
6261,2017-12-25T17:26:58,0,1,0,2,0,0
6262,2017-12-25T17:27:28,0,1,0,2,0,0
6263,2017-12-25T17:27:59,0,1,0,2,0,0
6264,2017-12-25T17:28:30,0,1,0,2,0,0
6265,2017-12-25T17:29:00,0,1,0,2,0,0
6266,2017-12-25T17:29:31,0,1,0,2,0,0
6267,2017-12-25T17:30:01,0,1,0,1,0,0
6268,2017-12-25T17:30:32,0,1,0,1,0,0
6269,2017-12-25T17:31:03,0,1,0,2,0,0
6270,2017-12-25T17:31:33,0,1,0,2,0,0
6271,2017-12-25T17:32:04,0,1,0,2,0,0
6272,2017-12-25T17:32:35,0,1,0,2,0,0
6273,2017-12-25T17:33:05,0,1,0,2,0,0
6274,2017-12-25T17:33:36,0,1,0,2,0,0
6275,2017-12-25T17:34:06,0,1,0,1,0,0
6276,2017-12-25T17:34:37,0,1,0,2,0,0
6277,2017-12-25T17:35:08,0,1,0,1,0,0
6278,2017-12-25T17:35:38,0,1,0,2,0,0
6279,2017-12-25T17:36:09,0,1,0,2,0,0
6280,2017-12-25T17:36:40,0,1,0,2,0,0
6281,2017-12-25T17:37:10,0,1,0,2,0,0
6282,2017-12-25T17:37:41,0,1,0,2,0,0
6283,2017-12-25T17:38:12,0,1,0,2,0,0
6284,2017-12-25T17:38:42,0,1,0,2,0,0
6285,2017-12-25T17:39:13,0,1,0,2,0,0
6286,2017-12-25T17:39:43,0,1,0,2,0,0
6287,2017-12-25T17:40:14,0,1,0,2,0,0
6288,2017-12-25T17:40:45,0,1,0,2,0,0
6289,2017-12-25T17:41:15,0,1,0,2,0,0
6290,2017-12-25T17:41:46,0,1,0,2,0,0
6291,2017-12-25T17:42:17,0,1,0,2,0,0
6292,2017-12-25T17:42:47,0,1,0,2,0,0
6293,2017-12-25T17:43:18,0,1,0,2,0,0
6294,2017-12-25T17:43:49,0,1,0,2,0,0
6295,2017-12-25T17:44:19,0,1,0,2,0,0
6296,2017-12-25T17:44:50,0,1,0,2,0,0
6297,2017-12-25T17:45:20,0,1,0,2,0,0
6298,2017-12-25T17:45:51,0,1,0,2,0,0
6299,2017-12-25T17:46:22,0,1,0,2,0,0
6300,2017-12-25T17:46:52,0,1,0,2,0,0
6301,2017-12-25T17:47:23,0,1,0,2,0,0
6302,2017-12-25T17:47:54,0,1,0,2,0,0
6303,2017-12-25T17:48:24,0,1,0,2,0,0
6304,2017-12-25T17:48:55,0,1,0,2,0,0
6305,2017-12-25T17:49:26,0,1,0,1,0,0
6306,2017-12-25T17:49:56,0,1,0,2,0,0
6307,2017-12-25T17:50:27,0,1,0,2,0,0
6308,2017-12-25T17:50:57,0,1,0,2,0,0
6309,2017-12-25T17:51:28,0,1,0,2,0,0
6310,2017-12-25T17:51:59,0,1,0,2,0,0
6311,2017-12-25T17:52:29,0,1,0,1,0,0
6312,2017-12-25T17:53:00,0,1,0,2,0,0
6313,2017-12-25T17:53:31,0,1,0,2,0,0
6314,2017-12-25T17:54:01,0,1,0,2,0,0
6315,2017-12-25T17:54:32,0,1,0,2,0,0
6316,2017-12-25T17:55:03,0,1,0,1,0,0
6317,2017-12-25T17:55:33,0,1,0,2,0,0
6318,2017-12-25T17:56:04,0,1,0,1,0,0
6319,2017-12-25T17:56:34,0,1,0,2,0,0
6320,2017-12-25T17:57:05,0,1,0,2,0,1
